,date,temperature_2m_max
1476,2014-01-15 08:00:00+00:00,86.0018
1477,2014-01-16 08:00:00+00:00,85.7318
1478,2014-01-17 08:00:00+00:00,84.8318
1479,2014-01-18 08:00:00+00:00,83.9318
1480,2014-01-19 08:00:00+00:00,80.0618
1481,2014-01-20 08:00:00+00:00,81.9518
1482,2014-01-21 08:00:00+00:00,80.5118
1483,2014-01-22 08:00:00+00:00,78.9818
1484,2014-01-23 08:00:00+00:00,75.0218
1485,2014-01-24 08:00:00+00:00,74.661804
1486,2014-01-25 08:00:00+00:00,76.2818
1487,2014-01-26 08:00:00+00:00,69.0818
1488,2014-01-27 08:00:00+00:00,72.411804
1489,2014-01-28 08:00:00+00:00,73.3118
1490,2014-01-29 08:00:00+00:00,77.2718
1491,2014-01-30 08:00:00+00:00,61.881798
1492,2014-01-31 08:00:00+00:00,64.6718
1493,2014-02-01 08:00:00+00:00,65.0318
1494,2014-02-02 08:00:00+00:00,61.2518
1495,2014-02-03 08:00:00+00:00,63.5018
1496,2014-02-04 08:00:00+00:00,59.721798
1497,2014-02-05 08:00:00+00:00,64.0418
1498,2014-02-06 08:00:00+00:00,58.2818
1499,2014-02-07 08:00:00+00:00,62.061802
1500,2014-02-08 08:00:00+00:00,66.3818
1501,2014-02-09 08:00:00+00:00,63.5018
1502,2014-02-10 08:00:00+00:00,73.5818
1503,2014-02-11 08:00:00+00:00,78.0818
1504,2014-02-12 08:00:00+00:00,81.9518
1505,2014-02-13 08:00:00+00:00,83.4818
1506,2014-02-14 08:00:00+00:00,85.7318
1507,2014-02-15 08:00:00+00:00,82.6718
1508,2014-02-16 08:00:00+00:00,79.2518
1509,2014-02-17 08:00:00+00:00,73.5818
1510,2014-02-18 08:00:00+00:00,71.5118
1511,2014-02-19 08:00:00+00:00,74.8418
1512,2014-02-20 08:00:00+00:00,81.7718
1513,2014-02-21 08:00:00+00:00,81.1418
1514,2014-02-22 08:00:00+00:00,76.2818
1515,2014-02-23 08:00:00+00:00,74.9318
1516,2014-02-24 08:00:00+00:00,75.5618
1517,2014-02-25 08:00:00+00:00,71.2418
1518,2014-02-26 08:00:00+00:00,65.661804
1519,2014-02-27 08:00:00+00:00,66.6518
1520,2014-02-28 08:00:00+00:00,60.3518
1521,2014-03-01 08:00:00+00:00,59.631798
1522,2014-03-02 08:00:00+00:00,57.7418
1523,2014-03-03 08:00:00+00:00,67.1018
1524,2014-03-04 08:00:00+00:00,69.7118
1525,2014-03-05 08:00:00+00:00,72.1418
1526,2014-03-06 08:00:00+00:00,69.9818
1527,2014-03-07 08:00:00+00:00,74.2118
1528,2014-03-08 08:00:00+00:00,79.8818
1529,2014-03-09 08:00:00+00:00,80.1518
1530,2014-03-10 08:00:00+00:00,77.3618
1531,2014-03-11 08:00:00+00:00,75.8318
1532,2014-03-12 08:00:00+00:00,77.0918
1533,2014-03-13 08:00:00+00:00,72.7718
1534,2014-03-14 08:00:00+00:00,73.4918
1535,2014-03-15 08:00:00+00:00,85.1918
1536,2014-03-16 08:00:00+00:00,88.8818
1537,2014-03-17 08:00:00+00:00,78.8918
1538,2014-03-18 08:00:00+00:00,77.6318
1539,2014-03-19 08:00:00+00:00,79.2518
1540,2014-03-20 08:00:00+00:00,75.2018
1541,2014-03-21 08:00:00+00:00,67.5518
1542,2014-03-22 08:00:00+00:00,71.2418
1543,2014-03-23 08:00:00+00:00,73.1318
1544,2014-03-24 08:00:00+00:00,72.2318
1545,2014-03-25 08:00:00+00:00,68.5418
1546,2014-03-26 08:00:00+00:00,63.5918
1547,2014-03-27 08:00:00+00:00,66.2018
1548,2014-03-28 08:00:00+00:00,72.8618
1549,2014-03-29 08:00:00+00:00,78.2618
1550,2014-03-30 08:00:00+00:00,74.0318
1551,2014-03-31 08:00:00+00:00,67.4618
1552,2014-04-01 08:00:00+00:00,62.8718
1553,2014-04-02 08:00:00+00:00,61.7918
1554,2014-04-03 08:00:00+00:00,67.8218
1555,2014-04-04 08:00:00+00:00,64.8518
1556,2014-04-05 08:00:00+00:00,75.4718
1557,2014-04-06 08:00:00+00:00,84.471794
1558,2014-04-07 08:00:00+00:00,89.6918
1559,2014-04-08 08:00:00+00:00,91.491806
1560,2014-04-09 08:00:00+00:00,90.50181
1561,2014-04-10 08:00:00+00:00,87.621796
1562,2014-04-11 08:00:00+00:00,83.0318
1563,2014-04-12 08:00:00+00:00,67.5518
1564,2014-04-13 08:00:00+00:00,69.2618
1565,2014-04-14 08:00:00+00:00,85.371796
1566,2014-04-15 08:00:00+00:00,82.8518
1567,2014-04-16 08:00:00+00:00,77.8118
1568,2014-04-17 08:00:00+00:00,73.9418
1569,2014-04-18 08:00:00+00:00,72.6818
1570,2014-04-19 08:00:00+00:00,76.911804
1571,2014-04-20 08:00:00+00:00,81.1418
1572,2014-04-21 08:00:00+00:00,82.8518
1573,2014-04-22 08:00:00+00:00,73.5818
1574,2014-04-23 08:00:00+00:00,78.8918
1575,2014-04-24 08:00:00+00:00,81.5018
1576,2014-04-25 08:00:00+00:00,71.6018
1577,2014-04-26 08:00:00+00:00,69.2618
1578,2014-04-27 08:00:00+00:00,73.7618
1579,2014-04-28 08:00:00+00:00,86.9018
1580,2014-04-29 08:00:00+00:00,93.741806
1581,2014-04-30 08:00:00+00:00,93.9218
1582,2014-05-01 08:00:00+00:00,97.701805
1583,2014-05-02 08:00:00+00:00,97.0718
1584,2014-05-03 08:00:00+00:00,92.481804
1585,2014-05-04 08:00:00+00:00,84.0218
1586,2014-05-05 08:00:00+00:00,72.6818
1587,2014-05-06 08:00:00+00:00,67.1018
1588,2014-05-07 08:00:00+00:00,69.8018
1589,2014-05-08 08:00:00+00:00,73.4018
1590,2014-05-09 08:00:00+00:00,75.2018
1591,2014-05-10 08:00:00+00:00,76.1918
1592,2014-05-11 08:00:00+00:00,85.011795
1593,2014-05-12 08:00:00+00:00,93.021805
1594,2014-05-13 08:00:00+00:00,96.0818
1595,2014-05-14 08:00:00+00:00,101.5718
1596,2014-05-15 08:00:00+00:00,103.1918
1597,2014-05-16 08:00:00+00:00,97.1618
1598,2014-05-17 08:00:00+00:00,87.9818
1599,2014-05-18 08:00:00+00:00,78.2618
1600,2014-05-19 08:00:00+00:00,74.661804
1601,2014-05-20 08:00:00+00:00,68.1818
1602,2014-05-21 08:00:00+00:00,71.2418
1603,2014-05-22 08:00:00+00:00,71.2418
1604,2014-05-23 08:00:00+00:00,76.4618
1605,2014-05-24 08:00:00+00:00,76.371796
1606,2014-05-25 08:00:00+00:00,83.7518
1607,2014-05-26 08:00:00+00:00,85.6418
1608,2014-05-27 08:00:00+00:00,86.721794
1609,2014-05-28 08:00:00+00:00,84.1118
1610,2014-05-29 08:00:00+00:00,82.2218
1611,2014-05-30 08:00:00+00:00,87.621796
1612,2014-05-31 08:00:00+00:00,86.1818
1613,2014-06-01 08:00:00+00:00,86.091805
1614,2014-06-02 08:00:00+00:00,83.7518
1615,2014-06-03 08:00:00+00:00,88.07179
1616,2014-06-04 08:00:00+00:00,87.0818
1617,2014-06-05 08:00:00+00:00,85.6418
1618,2014-06-06 08:00:00+00:00,80.7818
1619,2014-06-07 08:00:00+00:00,80.3318
1620,2014-06-08 08:00:00+00:00,85.82179
1621,2014-06-09 08:00:00+00:00,89.3318
1622,2014-06-10 08:00:00+00:00,79.8818
1623,2014-06-11 08:00:00+00:00,82.6718
1624,2014-06-12 08:00:00+00:00,82.9418
1625,2014-06-13 08:00:00+00:00,80.6018
1626,2014-06-14 08:00:00+00:00,83.7518
1627,2014-06-15 08:00:00+00:00,80.4218
1628,2014-06-16 08:00:00+00:00,78.5318
1629,2014-06-17 08:00:00+00:00,77.2718
1630,2014-06-18 08:00:00+00:00,78.9818
1631,2014-06-19 08:00:00+00:00,86.721794
1632,2014-06-20 08:00:00+00:00,89.78181
1633,2014-06-21 08:00:00+00:00,87.1718
1634,2014-06-22 08:00:00+00:00,83.121796
1635,2014-06-23 08:00:00+00:00,81.7718
1636,2014-06-24 08:00:00+00:00,82.4018
1637,2014-06-25 08:00:00+00:00,82.4918
1638,2014-06-26 08:00:00+00:00,81.2318
1639,2014-06-27 08:00:00+00:00,83.121796
1640,2014-06-28 08:00:00+00:00,84.5618
1641,2014-06-29 08:00:00+00:00,88.6118
1642,2014-06-30 08:00:00+00:00,86.0018
1643,2014-07-01 08:00:00+00:00,87.7118
1644,2014-07-02 08:00:00+00:00,87.1718
1645,2014-07-03 08:00:00+00:00,93.5618
1646,2014-07-04 08:00:00+00:00,92.6618
1647,2014-07-05 08:00:00+00:00,93.741806
1648,2014-07-06 08:00:00+00:00,93.021805
1649,2014-07-07 08:00:00+00:00,91.761795
1650,2014-07-08 08:00:00+00:00,89.8718
1651,2014-07-09 08:00:00+00:00,89.0618
1652,2014-07-10 08:00:00+00:00,87.5318
1653,2014-07-11 08:00:00+00:00,87.5318
1654,2014-07-12 08:00:00+00:00,87.5318
1655,2014-07-13 08:00:00+00:00,91.40181
1656,2014-07-14 08:00:00+00:00,87.8918
1657,2014-07-15 08:00:00+00:00,79.161804
1658,2014-07-16 08:00:00+00:00,78.9818
1659,2014-07-17 08:00:00+00:00,77.6318
1660,2014-07-18 08:00:00+00:00,78.3518
1661,2014-07-19 08:00:00+00:00,80.2418
1662,2014-07-20 08:00:00+00:00,81.9518
1663,2014-07-21 08:00:00+00:00,83.9318
1664,2014-07-22 08:00:00+00:00,89.8718
1665,2014-07-23 08:00:00+00:00,96.53181
1666,2014-07-24 08:00:00+00:00,99.591805
1667,2014-07-25 08:00:00+00:00,91.0418
1668,2014-07-26 08:00:00+00:00,94.1918
1669,2014-07-27 08:00:00+00:00,90.951805
1670,2014-07-28 08:00:00+00:00,87.7118
1671,2014-07-29 08:00:00+00:00,91.40181
1672,2014-07-30 08:00:00+00:00,91.2218
1673,2014-07-31 08:00:00+00:00,94.9118
1674,2014-08-01 08:00:00+00:00,93.201805
1675,2014-08-02 08:00:00+00:00,88.7918
1676,2014-08-03 08:00:00+00:00,89.1518
1677,2014-08-04 08:00:00+00:00,86.991806
1678,2014-08-05 08:00:00+00:00,87.5318
1679,2014-08-06 08:00:00+00:00,83.121796
1680,2014-08-07 08:00:00+00:00,83.3018
1681,2014-08-08 08:00:00+00:00,87.1718
1682,2014-08-09 08:00:00+00:00,88.341805
1683,2014-08-10 08:00:00+00:00,91.85181
1684,2014-08-11 08:00:00+00:00,92.3918
1685,2014-08-12 08:00:00+00:00,89.9618
1686,2014-08-13 08:00:00+00:00,88.5218
1687,2014-08-14 08:00:00+00:00,90.3218
1688,2014-08-15 08:00:00+00:00,95.18181
1689,2014-08-16 08:00:00+00:00,96.261795
1690,2014-08-17 08:00:00+00:00,95.271805
1691,2014-08-18 08:00:00+00:00,93.2918
1692,2014-08-19 08:00:00+00:00,80.5118
1693,2014-08-20 08:00:00+00:00,82.4918
1694,2014-08-21 08:00:00+00:00,88.2518
1695,2014-08-22 08:00:00+00:00,87.8018
1696,2014-08-23 08:00:00+00:00,86.8118
1697,2014-08-24 08:00:00+00:00,87.261795
1698,2014-08-25 08:00:00+00:00,85.4618
1699,2014-08-26 08:00:00+00:00,88.7018
1700,2014-08-27 08:00:00+00:00,95.8118
1701,2014-08-28 08:00:00+00:00,97.7918
1702,2014-08-29 08:00:00+00:00,93.1118
1703,2014-08-30 08:00:00+00:00,95.271805
1704,2014-08-31 08:00:00+00:00,91.131805
1705,2014-09-01 08:00:00+00:00,90.0518
1706,2014-09-02 08:00:00+00:00,88.7918
1707,2014-09-03 08:00:00+00:00,87.4418
1708,2014-09-04 08:00:00+00:00,85.4618
1709,2014-09-05 08:00:00+00:00,91.5818
1710,2014-09-06 08:00:00+00:00,96.261795
1711,2014-09-07 08:00:00+00:00,96.53181
1712,2014-09-08 08:00:00+00:00,87.7118
1713,2014-09-09 08:00:00+00:00,91.131805
1714,2014-09-10 08:00:00+00:00,95.00181
1715,2014-09-11 08:00:00+00:00,96.35181
1716,2014-09-12 08:00:00+00:00,98.9618
1717,2014-09-13 08:00:00+00:00,100.2218
1718,2014-09-14 08:00:00+00:00,103.1918
1719,2014-09-15 08:00:00+00:00,102.8318
1720,2014-09-16 08:00:00+00:00,105.35181
1721,2014-09-17 08:00:00+00:00,96.35181
1722,2014-09-18 08:00:00+00:00,85.4618
1723,2014-09-19 08:00:00+00:00,83.0318
1724,2014-09-20 08:00:00+00:00,83.0318
1725,2014-09-21 08:00:00+00:00,84.2018
1726,2014-09-22 08:00:00+00:00,87.8018
1727,2014-09-23 08:00:00+00:00,91.85181
1728,2014-09-24 08:00:00+00:00,95.451805
1729,2014-09-25 08:00:00+00:00,89.8718
1730,2014-09-26 08:00:00+00:00,84.741806
1731,2014-09-27 08:00:00+00:00,77.2718
1732,2014-09-28 08:00:00+00:00,77.6318
1733,2014-09-29 08:00:00+00:00,83.9318
1734,2014-09-30 08:00:00+00:00,88.5218
1735,2014-10-01 08:00:00+00:00,87.7118
1736,2014-10-02 08:00:00+00:00,98.60181
1737,2014-10-03 08:00:00+00:00,100.761795
1738,2014-10-04 08:00:00+00:00,101.841805
1739,2014-10-05 08:00:00+00:00,98.511795
1740,2014-10-06 08:00:00+00:00,95.00181
1741,2014-10-07 08:00:00+00:00,92.75181
1742,2014-10-08 08:00:00+00:00,89.9618
1743,2014-10-09 08:00:00+00:00,80.5118
1744,2014-10-10 08:00:00+00:00,81.411804
1745,2014-10-11 08:00:00+00:00,87.4418
1746,2014-10-12 08:00:00+00:00,86.091805
1747,2014-10-13 08:00:00+00:00,87.7118
1748,2014-10-14 08:00:00+00:00,79.9718
1749,2014-10-15 08:00:00+00:00,77.2718
1750,2014-10-16 08:00:00+00:00,78.3518
1751,2014-10-17 08:00:00+00:00,76.4618
1752,2014-10-18 08:00:00+00:00,79.9718
1753,2014-10-19 08:00:00+00:00,80.1518
1754,2014-10-20 08:00:00+00:00,80.3318
1755,2014-10-21 08:00:00+00:00,82.2218
1756,2014-10-22 08:00:00+00:00,87.621796
1757,2014-10-23 08:00:00+00:00,88.7018
1758,2014-10-24 08:00:00+00:00,88.6118
1759,2014-10-25 08:00:00+00:00,82.0418
1760,2014-10-26 08:00:00+00:00,78.3518
1761,2014-10-27 08:00:00+00:00,79.7018
1762,2014-10-28 08:00:00+00:00,83.2118
1763,2014-10-29 08:00:00+00:00,88.8818
1764,2014-10-30 08:00:00+00:00,82.2218
1765,2014-10-31 08:00:00+00:00,70.0718
1766,2014-11-01 08:00:00+00:00,63.2318
1767,2014-11-02 08:00:00+00:00,69.1718
1768,2014-11-03 08:00:00+00:00,74.0318
1769,2014-11-04 08:00:00+00:00,81.0518
1770,2014-11-05 08:00:00+00:00,87.8918
1771,2014-11-06 08:00:00+00:00,90.231804
1772,2014-11-07 08:00:00+00:00,91.131805
1773,2014-11-08 08:00:00+00:00,90.8618
1774,2014-11-09 08:00:00+00:00,83.3918
1775,2014-11-10 08:00:00+00:00,69.8918
1776,2014-11-11 08:00:00+00:00,66.4718
1777,2014-11-12 08:00:00+00:00,68.0918
1778,2014-11-13 08:00:00+00:00,70.161804
1779,2014-11-14 08:00:00+00:00,70.8818
1780,2014-11-15 08:00:00+00:00,69.8918
1781,2014-11-16 08:00:00+00:00,73.1318
1782,2014-11-17 08:00:00+00:00,77.4518
1783,2014-11-18 08:00:00+00:00,79.7018
1784,2014-11-19 08:00:00+00:00,72.6818
1785,2014-11-20 08:00:00+00:00,68.5418
1786,2014-11-21 08:00:00+00:00,73.6718
1787,2014-11-22 08:00:00+00:00,71.7818
1788,2014-11-23 08:00:00+00:00,77.0918
1789,2014-11-24 08:00:00+00:00,79.2518
1790,2014-11-25 08:00:00+00:00,81.1418
1791,2014-11-26 08:00:00+00:00,87.621796
1792,2014-11-27 08:00:00+00:00,88.971794
1793,2014-11-28 08:00:00+00:00,81.9518
1794,2014-11-29 08:00:00+00:00,75.2018
1795,2014-11-30 08:00:00+00:00,65.9318
1796,2014-12-01 08:00:00+00:00,72.7718
1797,2014-12-02 08:00:00+00:00,61.0718
1798,2014-12-03 08:00:00+00:00,65.4818
1799,2014-12-04 08:00:00+00:00,66.2918
1800,2014-12-05 08:00:00+00:00,66.5618
1801,2014-12-06 08:00:00+00:00,70.161804
1802,2014-12-07 08:00:00+00:00,73.2218
1803,2014-12-08 08:00:00+00:00,76.0118
1804,2014-12-09 08:00:00+00:00,75.0218
1805,2014-12-10 08:00:00+00:00,71.3318
1806,2014-12-11 08:00:00+00:00,64.3118
1807,2014-12-12 08:00:00+00:00,57.4718
1808,2014-12-13 08:00:00+00:00,60.8018
1809,2014-12-14 08:00:00+00:00,60.7118
1810,2014-12-15 08:00:00+00:00,61.1618
1811,2014-12-16 08:00:00+00:00,57.561802
1812,2014-12-17 08:00:00+00:00,59.5418
1813,2014-12-18 08:00:00+00:00,60.261803
1814,2014-12-19 08:00:00+00:00,61.881798
1815,2014-12-20 08:00:00+00:00,61.521797
1816,2014-12-21 08:00:00+00:00,67.7318
1817,2014-12-22 08:00:00+00:00,73.1318
1818,2014-12-23 08:00:00+00:00,77.7218
1819,2014-12-24 08:00:00+00:00,70.5218
1820,2014-12-25 08:00:00+00:00,60.6218
1821,2014-12-26 08:00:00+00:00,59.721798
1822,2014-12-27 08:00:00+00:00,59.811802
1823,2014-12-28 08:00:00+00:00,59.0918
1824,2014-12-29 08:00:00+00:00,58.9118
1825,2014-12-30 08:00:00+00:00,54.3218
1826,2014-12-31 08:00:00+00:00,54.951797
1827,2015-01-01 08:00:00+00:00,55.761803
1828,2015-01-02 08:00:00+00:00,57.381798
1829,2015-01-03 08:00:00+00:00,58.1918
1830,2015-01-04 08:00:00+00:00,67.1018
1831,2015-01-05 08:00:00+00:00,77.1818
1832,2015-01-06 08:00:00+00:00,82.7618
1833,2015-01-07 08:00:00+00:00,81.5918
1834,2015-01-08 08:00:00+00:00,73.2218
1835,2015-01-09 08:00:00+00:00,69.1718
1836,2015-01-10 08:00:00+00:00,62.4218
1837,2015-01-11 08:00:00+00:00,62.511803
1838,2015-01-12 08:00:00+00:00,65.9318
1839,2015-01-13 08:00:00+00:00,69.4418
1840,2015-01-14 08:00:00+00:00,72.2318
1841,2015-01-15 08:00:00+00:00,74.3018
1842,2015-01-16 08:00:00+00:00,75.1118
1843,2015-01-17 08:00:00+00:00,77.0918
1844,2015-01-18 08:00:00+00:00,76.1918
1845,2015-01-19 08:00:00+00:00,74.121796
1846,2015-01-20 08:00:00+00:00,66.9218
1847,2015-01-21 08:00:00+00:00,73.6718
1848,2015-01-22 08:00:00+00:00,74.9318
1849,2015-01-23 08:00:00+00:00,76.1918
1850,2015-01-24 08:00:00+00:00,79.2518
1851,2015-01-25 08:00:00+00:00,82.9418
1852,2015-01-26 08:00:00+00:00,76.8218
1853,2015-01-27 08:00:00+00:00,70.2518
1854,2015-01-28 08:00:00+00:00,74.8418
1855,2015-01-29 08:00:00+00:00,73.9418
1856,2015-01-30 08:00:00+00:00,70.0718
1857,2015-01-31 08:00:00+00:00,72.5018
1858,2015-02-01 08:00:00+00:00,76.5518
1859,2015-02-02 08:00:00+00:00,77.9918
1860,2015-02-03 08:00:00+00:00,75.1118
1861,2015-02-04 08:00:00+00:00,75.6518
1862,2015-02-05 08:00:00+00:00,79.7918
1863,2015-02-06 08:00:00+00:00,74.3918
1864,2015-02-07 08:00:00+00:00,66.8318
1865,2015-02-08 08:00:00+00:00,76.2818
1866,2015-02-09 08:00:00+00:00,75.0218
1867,2015-02-10 08:00:00+00:00,81.8618
1868,2015-02-11 08:00:00+00:00,85.1018
1869,2015-02-12 08:00:00+00:00,85.7318
1870,2015-02-13 08:00:00+00:00,88.341805
1871,2015-02-14 08:00:00+00:00,86.0018
1872,2015-02-15 08:00:00+00:00,81.6818
1873,2015-02-16 08:00:00+00:00,75.1118
1874,2015-02-17 08:00:00+00:00,71.871796
1875,2015-02-18 08:00:00+00:00,76.0118
1876,2015-02-19 08:00:00+00:00,75.1118
1877,2015-02-20 08:00:00+00:00,71.4218
1878,2015-02-21 08:00:00+00:00,66.5618
1879,2015-02-22 08:00:00+00:00,60.5318
1880,2015-02-23 08:00:00+00:00,59.271797
1881,2015-02-24 08:00:00+00:00,72.2318
1882,2015-02-25 08:00:00+00:00,71.2418
1883,2015-02-26 08:00:00+00:00,70.0718
1884,2015-02-27 08:00:00+00:00,63.0518
1885,2015-02-28 08:00:00+00:00,61.3418
1886,2015-03-01 08:00:00+00:00,59.9918
1887,2015-03-02 08:00:00+00:00,58.1918
1888,2015-03-03 08:00:00+00:00,64.4018
1889,2015-03-04 08:00:00+00:00,70.0718
1890,2015-03-05 08:00:00+00:00,75.2018
1891,2015-03-06 08:00:00+00:00,83.2118
1892,2015-03-07 08:00:00+00:00,85.7318
1893,2015-03-08 08:00:00+00:00,79.0718
1894,2015-03-09 08:00:00+00:00,77.0018
1895,2015-03-10 08:00:00+00:00,82.3118
1896,2015-03-11 08:00:00+00:00,75.2918
1897,2015-03-12 08:00:00+00:00,87.9818
1898,2015-03-13 08:00:00+00:00,91.761795
1899,2015-03-14 08:00:00+00:00,92.5718
1900,2015-03-15 08:00:00+00:00,91.761795
1901,2015-03-16 08:00:00+00:00,89.3318
1902,2015-03-17 08:00:00+00:00,82.4018
1903,2015-03-18 08:00:00+00:00,73.8518
1904,2015-03-19 08:00:00+00:00,78.4418
1905,2015-03-20 08:00:00+00:00,81.2318
1906,2015-03-21 08:00:00+00:00,77.0918
1907,2015-03-22 08:00:00+00:00,71.1518
1908,2015-03-23 08:00:00+00:00,74.3918
1909,2015-03-24 08:00:00+00:00,81.6818
1910,2015-03-25 08:00:00+00:00,87.7118
1911,2015-03-26 08:00:00+00:00,94.011795
1912,2015-03-27 08:00:00+00:00,92.3918
1913,2015-03-28 08:00:00+00:00,85.82179
1914,2015-03-29 08:00:00+00:00,84.2018
1915,2015-03-30 08:00:00+00:00,82.5818
1916,2015-03-31 08:00:00+00:00,78.1718
1917,2015-04-01 08:00:00+00:00,76.4618
1918,2015-04-02 08:00:00+00:00,79.0718
1919,2015-04-03 08:00:00+00:00,86.6318
1920,2015-04-04 08:00:00+00:00,83.2118
1921,2015-04-05 08:00:00+00:00,71.871796
1922,2015-04-06 08:00:00+00:00,65.3918
1923,2015-04-07 08:00:00+00:00,63.1418
1924,2015-04-08 08:00:00+00:00,73.3118
1925,2015-04-09 08:00:00+00:00,76.6418
1926,2015-04-10 08:00:00+00:00,73.0418
1927,2015-04-11 08:00:00+00:00,75.6518
1928,2015-04-12 08:00:00+00:00,79.8818
1929,2015-04-13 08:00:00+00:00,79.0718
1930,2015-04-14 08:00:00+00:00,79.7018
1931,2015-04-15 08:00:00+00:00,83.3918
1932,2015-04-16 08:00:00+00:00,83.3918
1933,2015-04-17 08:00:00+00:00,85.4618
1934,2015-04-18 08:00:00+00:00,82.7618
1935,2015-04-19 08:00:00+00:00,80.871796
1936,2015-04-20 08:00:00+00:00,74.121796
1937,2015-04-21 08:00:00+00:00,67.0118
1938,2015-04-22 08:00:00+00:00,66.3818
1939,2015-04-23 08:00:00+00:00,67.6418
1940,2015-04-24 08:00:00+00:00,63.771797
1941,2015-04-25 08:00:00+00:00,65.0318
1942,2015-04-26 08:00:00+00:00,78.9818
1943,2015-04-27 08:00:00+00:00,89.511795
1944,2015-04-28 08:00:00+00:00,92.481804
1945,2015-04-29 08:00:00+00:00,94.011795
1946,2015-04-30 08:00:00+00:00,92.2118
1947,2015-05-01 08:00:00+00:00,90.68181
1948,2015-05-02 08:00:00+00:00,88.5218
1949,2015-05-03 08:00:00+00:00,77.0918
1950,2015-05-04 08:00:00+00:00,72.1418
1951,2015-05-05 08:00:00+00:00,69.1718
1952,2015-05-06 08:00:00+00:00,66.9218
1953,2015-05-07 08:00:00+00:00,63.771797
1954,2015-05-08 08:00:00+00:00,61.7918
1955,2015-05-09 08:00:00+00:00,66.2018
1956,2015-05-10 08:00:00+00:00,77.0918
1957,2015-05-11 08:00:00+00:00,83.121796
1958,2015-05-12 08:00:00+00:00,73.6718
1959,2015-05-13 08:00:00+00:00,69.5318
1960,2015-05-14 08:00:00+00:00,63.6818
1961,2015-05-15 08:00:00+00:00,65.9318
1962,2015-05-16 08:00:00+00:00,68.3618
1963,2015-05-17 08:00:00+00:00,67.6418
1964,2015-05-18 08:00:00+00:00,66.5618
1965,2015-05-19 08:00:00+00:00,72.8618
1966,2015-05-20 08:00:00+00:00,72.0518
1967,2015-05-21 08:00:00+00:00,66.9218
1968,2015-05-22 08:00:00+00:00,66.6518
1969,2015-05-23 08:00:00+00:00,68.8118
1970,2015-05-24 08:00:00+00:00,71.6018
1971,2015-05-25 08:00:00+00:00,71.9618
1972,2015-05-26 08:00:00+00:00,73.9418
1973,2015-05-27 08:00:00+00:00,77.0918
1974,2015-05-28 08:00:00+00:00,80.9618
1975,2015-05-29 08:00:00+00:00,82.9418
1976,2015-05-30 08:00:00+00:00,84.8318
1977,2015-05-31 08:00:00+00:00,80.1518
1978,2015-06-01 08:00:00+00:00,79.4318
1979,2015-06-02 08:00:00+00:00,77.6318
1980,2015-06-03 08:00:00+00:00,73.1318
1981,2015-06-04 08:00:00+00:00,70.8818
1982,2015-06-05 08:00:00+00:00,74.7518
1983,2015-06-06 08:00:00+00:00,77.0018
1984,2015-06-07 08:00:00+00:00,88.2518
1985,2015-06-08 08:00:00+00:00,97.25181
1986,2015-06-09 08:00:00+00:00,89.6018
1987,2015-06-10 08:00:00+00:00,77.8118
1988,2015-06-11 08:00:00+00:00,79.2518
1989,2015-06-12 08:00:00+00:00,79.0718
1990,2015-06-13 08:00:00+00:00,79.161804
1991,2015-06-14 08:00:00+00:00,84.741806
1992,2015-06-15 08:00:00+00:00,87.5318
1993,2015-06-16 08:00:00+00:00,87.4418
1994,2015-06-17 08:00:00+00:00,88.5218
1995,2015-06-18 08:00:00+00:00,92.3018
1996,2015-06-19 08:00:00+00:00,92.481804
1997,2015-06-20 08:00:00+00:00,92.2118
1998,2015-06-21 08:00:00+00:00,86.9018
1999,2015-06-22 08:00:00+00:00,87.9818
2000,2015-06-23 08:00:00+00:00,88.7918
2001,2015-06-24 08:00:00+00:00,89.4218
2002,2015-06-25 08:00:00+00:00,89.4218
2003,2015-06-26 08:00:00+00:00,90.0518
2004,2015-06-27 08:00:00+00:00,87.9818
2005,2015-06-28 08:00:00+00:00,93.4718
2006,2015-06-29 08:00:00+00:00,94.5518
2007,2015-06-30 08:00:00+00:00,94.011795
2008,2015-07-01 08:00:00+00:00,94.1918
2009,2015-07-02 08:00:00+00:00,89.4218
2010,2015-07-03 08:00:00+00:00,90.231804
2011,2015-07-04 08:00:00+00:00,84.1118
2012,2015-07-05 08:00:00+00:00,82.1318
2013,2015-07-06 08:00:00+00:00,82.8518
2014,2015-07-07 08:00:00+00:00,82.0418
2015,2015-07-08 08:00:00+00:00,79.161804
2016,2015-07-09 08:00:00+00:00,74.0318
2017,2015-07-10 08:00:00+00:00,76.1018
2018,2015-07-11 08:00:00+00:00,81.5918
2019,2015-07-12 08:00:00+00:00,86.8118
2020,2015-07-13 08:00:00+00:00,88.6118
2021,2015-07-14 08:00:00+00:00,86.6318
2022,2015-07-15 08:00:00+00:00,84.3818
2023,2015-07-16 08:00:00+00:00,86.9018
2024,2015-07-17 08:00:00+00:00,90.68181
2025,2015-07-18 08:00:00+00:00,86.4518
2026,2015-07-19 08:00:00+00:00,91.491806
2027,2015-07-20 08:00:00+00:00,84.741806
2028,2015-07-21 08:00:00+00:00,80.3318
2029,2015-07-22 08:00:00+00:00,81.411804
2030,2015-07-23 08:00:00+00:00,82.8518
2031,2015-07-24 08:00:00+00:00,90.4118
2032,2015-07-25 08:00:00+00:00,91.491806
2033,2015-07-26 08:00:00+00:00,87.1718
2034,2015-07-27 08:00:00+00:00,84.471794
